subject_id	subject_label	subject_type	subject_category	predicate_id	object_id	object_label	object_type	object_category	Comment	author_id	mapping_provider	mapping_date
chrono:latestChronometricAgeReferenceSystem	Latest Chronometric Age Reference System	rdf property	ods:ChronometricAge	http://www.w3.org/2004/02/skos/core#exactMatch	chrono:latestChronometricAgeReferenceSystem	Latest Chronometric Age Reference System	rdf property	http://rs.tdwg.org/chrono/terms/ChronometricAge		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
chrono:chronometricAgeProtocol	Chronometric Age Protocol	rdf property	ods:ChronometricAge	http://www.w3.org/2004/02/skos/core#exactMatch	chrono:chronometricAgeProtocol	Chronometric Age Protocol	rdf property	http://rs.tdwg.org/chrono/terms/ChronometricAge		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
chrono:chronometricAgeUncertaintyInYears	Chronometric Age Uncertainty In Years	rdf property	ods:ChronometricAge	http://www.w3.org/2004/02/skos/core#exactMatch	chrono:chronometricAgeUncertaintyInYears	Chronometric Age Uncertainty In Years	rdf property	http://rs.tdwg.org/chrono/terms/ChronometricAge		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
chrono:chronometricAgeUncertaintyMethod	Chronometric Age Uncertainty Method	rdf property	ods:ChronometricAge	http://www.w3.org/2004/02/skos/core#exactMatch	chrono:chronometricAgeUncertaintyMethod	Chronometric Age Uncertainty Method	rdf property	http://rs.tdwg.org/chrono/terms/ChronometricAge		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
chrono:materialDated	Material Dated	rdf property	ods:ChronometricAge	http://www.w3.org/2004/02/skos/core#exactMatch	chrono:materialDated	Material Dated	rdf property	http://rs.tdwg.org/chrono/terms/ChronometricAge		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
chrono:materialDatedID	Material Dated ID	rdf property	ods:ChronometricAge	http://www.w3.org/2004/02/skos/core#exactMatch	chrono:materialDatedID	Material Dated ID	rdf property	http://rs.tdwg.org/chrono/terms/ChronometricAge		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
chrono:materialDatedRelationship	Material Dated Relationship	rdf property	ods:ChronometricAge	http://www.w3.org/2004/02/skos/core#exactMatch	chrono:materialDatedRelationship	Material Dated Relationship	rdf property	http://rs.tdwg.org/chrono/terms/ChronometricAge		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
chrono:chronometricAgeDeterminedDate	Chronometric Age Determined Date	rdf property	ods:ChronometricAge	http://www.w3.org/2004/02/skos/core#exactMatch	chrono:chronometricAgeDeterminedDate	Chronometric Age Determined Date	rdf property	http://rs.tdwg.org/chrono/terms/ChronometricAge		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
chrono:chronometricAgeReferences	Chronometric Age References	rdf property	ods:ChronometricAge	http://www.w3.org/2004/02/skos/core#exactMatch	chrono:chronometricAgeReferences	Chronometric Age References	rdf property	http://rs.tdwg.org/chrono/terms/ChronometricAge		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
chrono:chronometricAgeRemarks	Chronometric Age Remarks	rdf property	ods:ChronometricAge	http://www.w3.org/2004/02/skos/core#exactMatch	chrono:chronometricAgeRemarks	Chronometric Age Remarks	rdf property	http://rs.tdwg.org/chrono/terms/ChronometricAge		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:identifier	Identifier	rdf property	ods:Identifier	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:identifier	Identifier	rdf property	http://rs.gbif.org/terms/1.0/Identifier		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:identifier	Identifier	rdf property	ods:Identifier	http://www.w3.org/2004/02/skos/core#broadMatch	dwc:occurrenceID	Occurrence ID	rdf property	http://rs.tdwg.org/dwc/terms/Occurrence		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:identifier	Identifier	rdf property	ods:Identifier	http://www.w3.org/2004/02/skos/core#broadMatch	dwca:ID	ID	rdf property	http://rs.tdwg.org/dwc/terms/Occurrence		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:identifier	Identifier	rdf property	ods:Identifier	http://www.w3.org/2004/02/skos/core#broadMatch	dwc:catalogNumber	Catalog Number	rdf property	http://rs.tdwg.org/dwc/terms/Occurrence		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:identifier	Identifier	rdf property	ods:Identifier	http://www.w3.org/2004/02/skos/core#broadMatch	dwc:otherCatalogNumbers	Other Catalog Numbers	rdf property	http://rs.tdwg.org/dwc/terms/Occurrence		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:identifier	Identifier	rdf property	ods:Identifier	http://www.w3.org/2004/02/skos/core#broadMatch	dcterms:identifier	Identifier	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:identifier	Identifier	rdf property	ods:Identifier	http://www.w3.org/2004/02/skos/core#broadMatch	dwc:materialEntityID	Material Entity ID	rdf property	http://rs.tdwg.org/dwc/terms/Occurrence		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:title	Title	rdf property	ods:Identifier	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:title	Title	rdf property	http://rs.gbif.org/terms/1.0/Identifier	"The name of the identifier term, for example ""dwc:catalogNumber"""	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:format	Format	rdf property	ods:Identifier	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:format	Format	rdf property	http://rs.gbif.org/terms/1.0/Identifier		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:subject	Subject	rdf property	ods:Identifier	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:subject	Subject	rdf property	http://rs.gbif.org/terms/1.0/Identifier		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:identifier	Identifier	rdf property	ods:Citation	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:identifier	Identifier	rdf property	http://rs.gbif.org/terms/1.0/Reference		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:type	Type	rdf property	ods:Citation	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:type	Type	rdf property	http://rs.gbif.org/terms/1.0/Reference		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:date	Date	rdf property	ods:Citation	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:date	Date	rdf property	http://rs.gbif.org/terms/1.0/Reference		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:title	Title	rdf property	ods:Citation	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:title	Title	rdf property	http://rs.gbif.org/terms/1.0/Reference		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:description	Description	rdf property	ods:Citation	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:description	Description	rdf property	http://rs.gbif.org/terms/1.0/Reference		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:bibliographicCitation	Bibliographic Citation	rdf property	ods:Citation	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:bibliographicCitation	Bibliographic Citation	rdf property	http://rs.gbif.org/terms/1.0/Reference		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
@id	ID	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementID	Measurement ID	rdf property	http://rs.tdwg.org/dwc/terms/MeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
@id	ID	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementID	Measurement ID	rdf property	http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementID	Measurement ID	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementID	Measurement ID	rdf property	http://rs.tdwg.org/dwc/terms/MeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:parentMeasurementID	Parent Measurement ID	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:parentMeasurementID	Parent Measurement ID	rdf property	http://rs.tdwg.org/dwc/terms/MeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementType	Measurement Type	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementType	Measurement Type	rdf property	http://rs.tdwg.org/dwc/terms/MeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementType	Measurement Type	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementType	Measurement Type	rdf property	http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwciri:measurementType	Measurement Type IRI	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwciri:measurementType	Measurement Type	rdf property					2025-10-10
dwciri:measurementType	Measurement Type IRI	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	obis:measurementTypeID	Measurement Type ID	rdf property	http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementDeterminedDate	Measurement Determined Date	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementDeterminedDate	Measurement Determined Date	rdf property	http://rs.tdwg.org/dwc/terms/MeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementDeterminedDate	Measurement Determined Date	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementDeterminedDate	Measurement Determined Date	rdf property	http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementValue	Measurement Value	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementValue	Measurement Value	rdf property	http://rs.tdwg.org/dwc/terms/MeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementValue	Measurement Value	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementValue	Measurement Value	rdf property	http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwciri:measurementValue	Measurement Value IRI	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	obis:measurementValueID	Measurement Value ID	rdf property	http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementAccuracy	Measurement Accuracy	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementAccuracy	Measurement Accuracy	rdf property	http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementUnit	Measurement Unit	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementUnit	Measurement Unit	rdf property	http://rs.tdwg.org/dwc/terms/MeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwciri:measurementUnit	Measurement Unit IRI	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwciri:measurementUnit	Measurement Unit	rdf property	http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwciri:measurementUnit	Measurement Unit IRI	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	obis:measurementUnitID	Measurement Unit ID	rdf property	http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementMethod	Measurement Method	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementMethod	Measurement Method	rdf property	http://rs.tdwg.org/dwc/terms/MeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementMethod	Measurement Method	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementMethod	Measurement Method	rdf property	http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementRemarks	Measurement Remarks	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementRemarks	Measurement Remarks	rdf property	http://rs.tdwg.org/dwc/terms/MeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dwc:measurementRemarks	Measurement Remarks	rdf property	ods:Assertion	http://www.w3.org/2004/02/skos/core#exactMatch	dwc:measurementRemarks	Measurement Remarks	rdf property	http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
schema:identifier	Identifier	rdf property	ods:Agent	http://www.w3.org/2004/02/skos/core#broadMatch	dwc:identifiedByID	Identified By ID	rdf property	http://rs.tdwg.org/dwc/terms/Occurrence	String is split based on the & or | characters	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
schema:identifier	Identifier	rdf property	ods:Agent	http://www.w3.org/2004/02/skos/core#broadMatch	dwc:recordedByID	Recorded By ID	rdf property	http://rs.tdwg.org/dwc/terms/Occurrence	String is split based on the & or | characters	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
schema:identifier	Identifier	rdf property	ods:Agent	http://www.w3.org/2004/02/skos/core#broadMatch	dc:creator	Creator	rdf property	http://rs.tdwg.org/ac/terms/Multimedia	String is split based on the & or | characters	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
schema:name	Name	rdf property	ods:Agent	http://www.w3.org/2004/02/skos/core#broadMatch	dwc:identifiedBy	Identified By	rdf property	http://rs.tdwg.org/dwc/terms/Occurrence	String is split based on the & or | characters	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
schema:name	Name	rdf property	ods:Agent	http://www.w3.org/2004/02/skos/core#broadMatch	dwc:georeferencedBy	Georeferenced By	rdf property	http://rs.tdwg.org/dwc/terms/Occurrence	String is split based on the & or | characters	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
schema:name	Name	rdf property	ods:Agent	http://www.w3.org/2004/02/skos/core#broadMatch	dwc:recordedBy	Recorded By	rdf property	http://rs.tdwg.org/chrono/terms/ChronometricAge	String is split based on the & or | characters	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
schema:name	Name	rdf property	ods:Agent	http://www.w3.org/2004/02/skos/core#broadMatch	dwc:chronometricAgeDeterminedBy	Chronometric Age Determined By	rdf property	http://rs.tdwg.org/chrono/terms/ChronometricAge	String is split based on the & or | characters	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
schema:name	Name	rdf property	ods:Agent	http://www.w3.org/2004/02/skos/core#broadMatch	dcterms:creator	Creator	rdf property	http://rs.tdwg.org/ac/terms/Multimedia	String is split based on the & or | characters	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
schema:name	Name	rdf property	ods:Agent	http://www.w3.org/2004/02/skos/core#broadMatch	dcterms:creator	Creator	rdf property	http://rs.gbif.org/terms/1.0/Multimedia	String is split based on the & or | characters	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
schema:name	Name	rdf property	ods:Agent	http://www.w3.org/2004/02/skos/core#broadMatch	dwc:measurementDeterminedBy	Measurement Determined By	rdf property	http://rs.tdwg.org/dwc/terms/MeasurementOrFact	String is split based on the & or | characters	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
schema:name	Name	rdf property	ods:Agent	http://www.w3.org/2004/02/skos/core#broadMatch	dwc:measurementDeterminedBy	Measurement Determined By	rdf property	http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact	String is split based on the & or | characters	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:type	Type	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:type	Type	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:type	Type	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:type	Type	rdf property	http://rs.gbif.org/terms/1.0/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:accessURI	Access URI	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#narrowMatch	dwc:associatedMedia	Associated Media	rdf property	http://rs.tdwg.org/dwc/terms/Occurrence	String is split based on the | character	https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:accessURI	Access URI	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#narrowMatch	dcterms:identifier	Identifier	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:accessURI	Access URI	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dc:identifier	Identifier	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:accessURI	Access URI	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#narrowMatch	dcterms:identifier	Identifier	rdf property	http://rs.gbif.org/terms/1.0/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:accessURI	Access URI	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dc:identifier	Identifier	rdf property	http://rs.gbif.org/terms/1.0/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:accessURI	Access URI	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#narrowMatch	dcterms:references	References	rdf property	http://rs.gbif.org/terms/1.0/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:format	Format	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:format	Format	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:format	Format	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#broadMatch	dc:format	Format	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:format	Format	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:format	Format	rdf property	http://rs.gbif.org/terms/1.0/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:format	Format	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#broadMatch	dc:format	Format	rdf property	http://rs.gbif.org/terms/1.0/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:metadataLanguage	Metadata Language	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:metadataLanguage	Metadata Language	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:metadataLanguageLiteral	Metadata Language Literal	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:metadataLanguageLiteral	Metadata Language Literal	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:subtype	Subtype	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:subtype	Subtype	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:subtypeLiteral	Subtype Literal	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:subtypeLiteral	Subtype Literal	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:title	Title	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:title	Title	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:title	Title	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:title	Title	rdf property	http://rs.gbif.org/terms/1.0/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:language	Language	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:language	Language	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:language	Language	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#broadMatch	dc:language	Language	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:description	Description	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:description	Description	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:description	Description	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:description	Description	rdf property	http://rs.gbif.org/terms/1.0/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:rights	Rights	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:rights	Rights	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:rights	Rights	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:rights	Rights	rdf property	http://rs.gbif.org/terms/1.0/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:rights	Rights	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#broadMatch	dc:rights	Rights	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:rights	Rights	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#narrowMatch	eml:license	License	rdf property		This is a dataset license			2025-10-10
xmpRights:UsageTerms	Usage Terms	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	xmpRights:UsageTerms	Usage Terms	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
xmpRights:WebStatement	Web Statement	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	xmpRights:WebStatement	Web Statement	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:available	Available	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:available	Available	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:comments	Comments	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:comments	Comments	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:comments	Comments	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	abcd:comment/value	Comment/value	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:source	Source	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:source	Source	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:source	Source	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dcterms:source	Source	rdf property	http://rs.gbif.org/terms/1.0/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
dcterms:source	Source	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	dc:source	Source	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
Iptc4xmpExt:CVterm	CV Term	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	Iptc4xmpExt:CVterm	Cvterm	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:subjectCategoryVocabulary	Subject Category Vocabulary	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:subjectCategoryVocabulary	Subject Category Vocabulary	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:variant	Variant	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:variant	Variant	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:variantLiteral	Variant Literal	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:variantLiteral	Variant Literal	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:variantDescription	Variant Description	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:variantDescription	Variant Description	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
exif:PixelYDimension	Pixel Y Dimension	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	exif:PixelYDimension	Pixel Ydimension	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
exif:PixelXDimension	Pixel X Dimension	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	exif:PixelXDimension	Pixel Xdimension	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
ac:tag	Tag	rdf property	ods:DigitalMedia	http://www.w3.org/2004/02/skos/core#exactMatch	ac:tag	Tag	rdf property	http://rs.tdwg.org/ac/terms/Multimedia		https://orcid.org/0000-0002-5669-2769	https://dissco.eu	2025-10-10
